FISCAL_YEAR,SYSTEM_CODE,LOCATION_CODE,LOCATION_NAME,BEDS_NUMBER,MANAGED_BY_NAME,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,GRADES_TEXT,GRADES_FINAL_TEXT,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,STATE_CODE,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,SCHOOL_SUPPORT_TEAM_LEADER_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,New Georeferenced Column
2019,331800860988,K792,The Cultural Arts Academy at Spring Creek Charter,331800860988,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05,06",2010-06-01T00:00:00.000,Open,KBXV,1400 LINDEN BOULEVARD,NY,1009683,177746,40.65452,-73.908341,316,42,92200,0,BK81,Brownsville,Laurie Midgette,PRINCIPAL,718-683-3300,718-272-1330,18,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.65452 -73.90834100000001)
2019,332300860941,K775,Leadership Preparatory Ocean Hill Charter School,332300860941,Charter,General Academic,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12","0K,01,02,03,04,05,06,07,08,09,10,11,12",2010-06-01T00:00:00.000,Open,K332,51 CHRISTOPHER AVENUE,NY,1010320,184197,40.672216,-73.906018,316,37,90800,3036930001,BK81,Brownsville,Caroline Kerns/Jessica Pasionek,Principal,718-250-5767,718-250-5768,23,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.672216 -73.906018)
2019,331800861033,K759,Canarsie Ascend Charter School,331800861033,Charter,General Academic,Elementary,"0K,01,02,03,04,05,06","0K,01,02,03,04,05",2013-07-01T00:00:00.000,Open,KAGD,9719 FLATLANDS AVENUE,NY,1011882,173855,40.643834,-73.900432,318,46,97400,0,BK50,Canarsie,Anastasia Michals/Erica Homles-Ware,PRINCIPAL,347-713-0101,,18,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.643834 -73.900432)
2019,342800011284,Q284,York Early College Academy,342800011284,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,Q008,108-35 167 STREET,NY,1043479,193252,40.69691,-73.786403,412,27,25800,4101780001,QN01,South Jamaica,Noah Angeles,Principal,718-262-8547,718-558-4257,28,HS03,,,Affinity Group,,School Support Team 1- Affinity Group,,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",POINT (40.69691 -73.786403)
2019,331300010009,K009,P.S. 009 Teunis G. Bergen,331300010009,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1957-07-01T00:00:00.000,Open,K009,80 UNDERHILL AVENUE,NY,993588,186494,40.678554,-73.966333,308,35,20500,3011450026,BK64,Prospect Heights,DENITA KELLMAN DAVILAR,Principal,718-638-3260,718-622-2961,13,K813,COMMUNITY SCHOOL DISTRICT 13,"SAMUELS, KAMAR",Field Support Center - Brooklyn North,,School Support Team 3- Brooklyn North,,,,,POINT (40.678554 -73.966333)
2019,332100010100,K100,P.S. 100 The Coney Island School,332100010100,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1924-07-01T00:00:00.000,Open,K100,2951 WEST  3 STREET,NY,992353,149710,40.577591,-73.97083,313,48,35602,3072810001,BK23,West Brighton,Chiara Spagnolo,Principal,718-382-2760,718-382-2765,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 5- Brooklyn South,,,,,POINT (40.577591 -73.97083)
2019,331800010211,K211,I.S. 211 John Wilson,331800010211,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",1958-07-01T00:00:00.000,Open,K211,1001 EAST 100 STREET,NY,1013327,173531,40.642931,-73.895224,318,46,98800,3082270001,BK50,Canarsie,Carolyn James,Principal,718-251-4411,718-241-2503,18,K818,COMMUNITY SCHOOL DISTRICT 18,"WILKINS, BEVERLY",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 3- Brooklyn South,,,,,POINT (40.642931 -73.895224)
2019,331900011404,K404,Academy for Young Writers,331900011404,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2006-07-01T00:00:00.000,Open,K422,1065 ELTON STREET,NY,1019192,178761,40.657266,-73.874064,305,42,107000,3044490001,BK82,East New York,AADEN STERN,Principal,718-688-7230,718-688-7236,19,HS05,,,Field Support Center - Brooklyn North,,School Support Team 1- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.657266 -73.87406400000002)
2019,307500013371,K371,P.S. 371 - Lillian L. Rashkis,307500013371,DOE,Special Education,High school,"09,10,11,12,SE","09,10,11,12,SE",1966-07-01T00:00:00.000,Open,K371,355 37 STREET,NY,982816,177658,40.654306,-74.005168,307,38,8400,3006960031,BK32,Sunset Park West,JOAN ANTONELLI,Principal,718-788-7608,718-832-2213,15,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 754,,,,,POINT (40.654306 -74.00516800000001)
2019,321100860855,X718,Bronx Charter School for Better Learning,321100860855,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2001-07-01T00:00:00.000,Open,X937,3740 BAYCHESTER AVENUE,NY,1028689,261519,40.884371,-73.839288,212,12,48400,2049160001,BX03,Eastchester-Edenwald-Baychester,Shubert Jacobs/Kevin Brennan,Executive Director,718-655-6660,718-655-5555,11,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.884371 -73.839288)
2019,321100011455,X455,Harry S Truman High School,321100011455,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1973-07-01T00:00:00.000,Open,X455,750 BAYCHESTER AVENUE,NY,1030803,257757,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City,Keri Alfano,Principal,718-904-5400,718-904-5502,11,HS02,,,Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,,HS02,HS Network 02 Superintendent Office,"STAPLE, CARRON",POINT (40.874035000000006 -73.831669)
2019,331500861011,K758,Brooklyn Urban Garden Charter School,331500861011,Charter,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",2013-07-01T00:00:00.000,Open,KBNU,500 19TH STREET,NY,989071,178349,40.656202,-73.982624,307,38,150200,3008890001,BK40,Windsor Terrace,Susan Tenner/Wynette Caesar,Principal,718-280-9556,,15,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.656202 -73.982624)
2019,342800010140,Q140,P.S. 140 Edward K Ellington,342800010140,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",1929-07-01T00:00:00.000,Open,Q140,166-01 116 AVENUE,NY,1044915,189822,40.687486,-73.781255,412,27,27800,4123410031,QN76,Baisley Park,David Norment,Principal,718-657-4760,718-526-1051,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,,,,,POINT (40.687486 -73.781255)
2019,331500010094,K094,P.S. 094 The Henry Longfellow,331500010094,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1908-07-01T00:00:00.000,Open,K094,5010 6 AVENUE,NY,981809,173805,40.64373,-74.008795,307,38,9800,3007920026,BK34,Sunset Park East,CRISTINA GONZALEZ,Acting Principal,718-435-6034,718-871-6251,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,,School Support Team 5- Brooklyn North,,,,,POINT (40.64373 -74.008795)
2019,331400010414,K414,Brooklyn Arbor Elementary School,331400010414,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012-07-01T00:00:00.000,Open,K019,325 SOUTH  3 STREET,NY,996815,197991,40.710107,-73.954678,301,34,52700,3024230001,BK73,North Side-South Side,Eva Irizarry,Principal,718-963-0393,718-963-2083,14,K814,COMMUNITY SCHOOL DISTRICT 14,"WINNICKI, ALICJA",Field Support Center - Brooklyn North,,School Support Team 4- Brooklyn North,,,,,POINT (40.710107 -73.954678)
2019,342400010058,Q058,P.S. 58 - The School of Heroes,342400010058,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",2002-07-01T00:00:00.000,Open,Q058,72-24 GRAND AVENUE,NY,1014561,204714,40.728517,-73.890638,405,30,49302,4028020001,QN30,Maspeth,ADELINE VALASTRO-TRIPOLI,Principal,718-533-6712,718-533-6794,24,Q824,COMMUNITY SCHOOL DISTRICT 24,"CHAN, MADELENE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 2- Queens North,,,,,POINT (40.728517 -73.890638)
2019,332200010139,K139,P.S. 139 Alexine A. Fenty,332200010139,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1902-07-01T00:00:00.000,Open,K139,330 RUGBY ROAD,NY,993724,172936,40.64134,-73.965862,314,40,152200,3051440064,BK42,Flatbush,MARY MCDONALD,Principal,718-282-5254,718-940-1205,22,K822,COMMUNITY SCHOOL DISTRICT 22,"BOVE, JULIA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 6- Brooklyn South,,,,,POINT (40.64134000000001 -73.965862)
2019,342700010105,Q105,P.S. 105 The Bay School,342700010105,DOE,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",1958-07-01T00:00:00.000,Open,Q105,420 BEACH  51 STREET,NY,1045080,156459,40.595911,-73.780961,414,31,97203,4159740003,QN12,Hammels-Arverne-Edgemere,LAURIE SHAPIRO,Principal,718-474-8615,718-474-8841,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.595911 -73.78096100000002)
2019,321100010103,X103,P.S. 103 Hector Fontanez,321100010103,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1932-07-01T00:00:00.000,Open,X103,4125 CARPENTER AVENUE,NY,1022421,264360,40.892198,-73.86194,212,12,42000,2048230001,BX44,Williamsbridge-Olinville,Farid Reyes,Principal,718-655-0261,718-654-7930,11,X10C,COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",Field Support Center - Bronx,"SAFFER, NANCY",School Support Team 9- Bronx,,,,,POINT (40.892198 -73.86194)
2019,342800860969,Q342,Rochdale Early Advantage Charter School,342800860969,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2010-06-01T00:00:00.000,Open,QBAW,122-05 SMITH STREET,NY,1045655,187099,40.680016,-73.778613,412,27,28400,0,QN76,Baisley Park,Calvin Rice/Alvin Knight,Principal,718-978-0075,718-978-0110,28,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.680016 -73.778613)
2019,342900860821,Q704,Merrick Academy - Queens Public Charter School,342900860821,Charter,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",2000-05-04T00:00:00.000,Open,QACS,136-25 218 STREET,NY,1052760,185774,40.676318,-73.753009,413,31,35800,4130190010,QN66,Laurelton,Samantha Pugh,PRINCIPAL,718-479-3753,718-479-8108,29,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.676318 -73.753009)
2019,331600010081,K081,P.S. 081 Thaddeus Stevens,331600010081,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1966-07-01T00:00:00.000,Open,K081,990 DEKALB AVENUE,NY,1002241,191713,40.692866,-73.935123,303,36,28900,3016020019,BK35,Stuyvesant Heights,CHERYL AULT- BAKER,Principal,718-574-2365,718-919-9872,16,K816,COMMUNITY SCHOOL DISTRICT 16,"AMON, RAHESHA",Field Support Center - Brooklyn North,,School Support Team 7- Brooklyn North,,,,,POINT (40.692866 -73.935123)
2019,331800011635,K635,Olympus Academy,331800011635,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2008-07-01T00:00:00.000,Open,K242,755 EAST  100 STREET,NY,1012387,174635,40.645965,-73.898607,318,46,974,3081880001,BK50,Canarsie,Bruce Gonzales,Principal,718-272-1926,718-272-5713,19,HS10,,,Affinity Group,,School Support Team 3- Affinity Group,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.645965 -73.898607)
2019,331500011519,K519,Cobble Hill School of American Studies,331500011519,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1998-05-05T00:00:00.000,Open,K804,347 BALTIC STREET,NY,986778,188793,40.684869,-73.990884,306,33,6900,3003970011,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Annamaria Mule,Principal,718-403-9544,718-403-9553,15,HS05,,,Field Support Center - Brooklyn North,,School Support Team 1- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.684869 -73.990884)
2019,307500012811,X811,P.S. X811,307500012811,DOE,Special Education,Secondary School,"07,08,09,10,11,12,SE","07,08,09,10,11,12,SE",1994-10-24T00:00:00.000,Open,X084,1434 LONGFELLOW AVENUE,NY,1015577,241890,40.830552,-73.886798,203,17,12300,2030070008,BX75,Crotona Park East,ROSA NIEVES GREENE,Principal,718-589-3060,718-589-9551,12,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 755,,,,,POINT (40.830552 -73.886798)
2019,342700860990,Q340,Challenge Preparatory Charter School,342700860990,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2010-06-01T00:00:00.000,Open,QAAT,710 HARTMAN LANE,NY,1049768,158011,40.600137,-73.764065,414,31,100802,4157370010,QN15,Far Rockaway-Bayswater,Nicole Griffin/Dr. Les Mullings,Executive Director,718-634-1634,718-583-6238,27,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.600137 -73.76406500000002)
2019,331800011563,K563,It Takes a Village Academy,331800011563,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2007-07-01T00:00:00.000,Open,K415,5800 TILDEN AVENUE,NY,1005836,175271,40.647728,-73.922212,317,45,93600,3047420001,BK96,Rugby-Remsen Village,SYBIL GIRARD,Principal,718-629-2307,718-629-6162,18,HS06,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",POINT (40.647728 -73.922212)
2019,332300011697,K697,Teachers Preparatory High School,332300011697,DOE,General Academic,Secondary School,"08,09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,K175,226 BRISTOL STREET,NY,1008635,181773,40.665568,-73.912102,316,41,92400,3035410001,BK81,Brownsville,Carmen Simon,Principal,718-498-2605,718-345-8069,23,HS05,,,Field Support Center - Brooklyn North,,School Support Team 1- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.665568 -73.91210200000002)
2019,342400861025,Q083,Central Queens Academy Charter School,342400861025,Charter,General Academic,Junior High-Intermediate-Middle,"05,06,07,08","06,07,08",2012-07-01T00:00:00.000,Open,QADC,55-30 JUNCTION BOULEVARD,NY,1021259,207931,40.737321,-73.866454,404,25,45700,4019010026,QN29,Elmhurst,Ashish Kapadia,PRINCIPAL,718-271-6200,,24,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.737321 -73.866454)
2019,331400011610,K610,Automotive High School,331400011610,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",1938-07-01T00:00:00.000,Open,K610,50 BEDFORD AVENUE,NY,997187,202123,40.721448,-73.953328,301,33,51700,3026700001,BK73,North Side-South Side,NEIL HARRIS,Principal,718-218-9301,718-599-4351,14,HS05,,,Field Support Center - Brooklyn North,,School Support Team 3- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.721448 -73.953328)
2019,332100010216,K216,P.S. 216 Arturo Toscanini,332100010216,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,K216,350 AVENUE X,NY,992680,154231,40.59,-73.969647,315,47,37401,3071960001,BK26,Gravesend,Donna Neglia,Principal,718-645-2862,718-645-2610,21,K03G,COMMUNITY SCHOOL DISTRICT 21,"DIMOLA, ISABEL",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 5- Brooklyn South,,,,,POINT (40.59 -73.969647)
2019,342500010209,Q209,P.S. 209 Clearview Gardens,342500010209,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1956-07-01T00:00:00.000,Open,Q209,16-10 UTOPIA PARKWAY,NY,1040787,224894,40.783777,-73.795845,407,19,101700,4057340001,QN47,Ft. Totten-Bay Terrace-Clearview,MARY MCDONNELL,Principal,718-352-3939,718-352-0367,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.783777 -73.795845)
2019,333200861045,K784,Achievement First North Brooklyn Prep Charter Scho,333200861045,Charter,General Academic,Elementary,"0K,01,02,03,04,05","0K,01,02,03,04,05",2014-07-01T00:00:00.000,Open,K377,200 WOODBINE STREET,NY,1007777,191964,40.693542,-73.915159,304,37,41500,3033600001,BK78,Bushwick South,Kate Carroll/Peter Weiss,Principal,347-471-2690,347-402-1818,32,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.693542 -73.915159)
2019,331500010107,K107,P.S. 107 John W. Kimball,331500010107,DOE,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",1894-07-01 00:00:00.000,Open,K107,1301 8 AVENUE,NY,989471,180806,40.662945,-73.981181,306,39,16700,3011010001,BK37,Park Slope-Gowanus,Eve Litwack,Principal,718-499-2054,718-499-4019,15,K815,COMMUNITY SCHOOL DISTRICT 15,"SKOP, ANITA",Field Support Center - Brooklyn North,,School Support Team 5- Brooklyn North,,,,,POINT (40.662945 -73.981181)
2019,331900011659,K659,Cypress Hills Collegiate Preparatory School,331900011659,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,K420,999 JAMAICA AVENUE,NY,1020493,191783,40.693002,-73.869305,305,37,118000,3040940001,BK99,park-cemetery-etc-Brooklyn,Amy Yager,Principal,718-647-1672,718-647-6719,19,HS05,,,Field Support Center - Brooklyn North,,School Support Team 3- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.693002 -73.869305)
2019,331800011578,K578,Brooklyn Bridge Academy,331800011578,DOE,Transfer School,High school,"09,10,11,12,SE","09,10,11,12",2007-07-01T00:00:00.000,Open,K515,6565 FLATLANDS AVENUE,NY,1007307,170435,40.634451,-73.916927,318,46,95000,3079980005,BK50,Canarsie,Max Jean Paul,Principal,718-968-1689,718-968-1678,18,HS10,,,Affinity Group,,School Support Team 3- Affinity Group,,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",POINT (40.634451 -73.916927)
2019,343000010300,Q300,The 30th Avenue School (G&T Citywide),343000010300,DOE,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",2014-07-01T00:00:00.000,Open,Q017,28-37 29 STREET,NY,1005705,219102,40.768034,-73.922544,401,22,7100,4005940001,QN71,Old Astoria,VASILIOS BINIARIS,Principal,718-726-0501,718-726-0949,30,Q830,COMMUNITY SCHOOL DISTRICT 30,"COMPOSTO, PHILIP",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 5- Queens North,,,,,POINT (40.768034 -73.922544)
2019,332000010105,K105,P.S. 105 The Blythebourne,332000010105,DOE,General Academic,Elementary,"0K,01,02,03,04,05","PK,0K,01,02,03,04,05",1926-07-01T00:00:00.000,Open,K105,1031 59 STREET,NY,983241,170012,40.63332,-74.003635,312,38,21400,3057020001,BK88,Borough Park,JOHANNA CASTRONOVO,Principal,718-438-3230,718-853-9633,20,K820,COMMUNITY SCHOOL DISTRICT 20,"COSTANTINO, KARINA",Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 4- Brooklyn South,,,,,POINT (40.63332 -74.003635)
2019,331800011629,K629,Cultural Academy for the Arts and Sciences,331800011629,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2008-07-01T00:00:00.000,Open,K415,5800 TILDEN AVENUE,NY,1005836,175271,40.647728,-73.922212,317,45,93600,3047420001,BK96,Rugby-Remsen Village,Sanatha Alexis,Principal,718-968-6630,718-968-6635,18,HS06,,,Field Support Center - Brooklyn South,Mauriciere de Govia,School Support Team 1- Brooklyn South,,HS06,HS Network 06 Superintendent Office,"PRAYOR, MICHAEL",POINT (40.647728 -73.922212)
2019,307500012596,X596,P.S. X596,307500012596,DOE,Special Education,Elementary,"PK,0K,01,02,03,04,05,06,08,SE",,2018-07-01T00:00:00.000,Open,X178,850 BAYCHESTER AVENUE,NY,1030803,257757,40.874035,-73.831669,210,12,46201,2051410150,BX13,Co-op City,JOHN SIRACUSE,Principal,718-904-5750,718-904-5753,11,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 751,,,,,POINT (40.874035000000006 -73.831669)
2019,307500013077,K077,P.S. K077,307500013077,DOE,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","0K,01,02,03,04,05,06,07,08,09,10,11,12",1999-07-01T00:00:00.000,Open,K902,62 PARK PLACE,NY,990727,186586,40.678809,-73.976648,306,39,12902,3009410050,BK37,Park Slope-Gowanus,Ebony Russell,Principal,718-789-1191,718-857-2667,13,DA75,CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",D75 CITYWIDE FSC,Tillman Roberto,Children First Network 752,,,,,POINT (40.678809 -73.976648)
2019,342700010317,Q317,Waterside Children's Studio School,342700010317,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",2009-07-01T00:00:00.000,Open,Q225,190 BEACH 110 STREET,NY,1031169,150962,40.580907,-73.83109,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,DANA GERENDASI,Principal,718-634-1344,718-634-3884,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"AMBERT, JENNIFER",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,,,,,POINT (40.580907 -73.83109)
2019,331400011474,K474,PROGRESS High School for Professional Careers,331400011474,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1999-07-01T00:00:00.000,Open,K450,850 GRAND STREET,NY,1001183,198368,40.711134,-73.938921,301,34,48500,3030160001,BK78,Bushwick South,Jasmine Pena,Principal,718-387-0228,718-384-1702,14,HS05,,,Field Support Center - Brooklyn North,,School Support Team 1- Brooklyn North,,HS05,HS Network 05 Superintendent Office,"ROSS, JANICE",POINT (40.71113400000001 -73.938921)
2019,342500010032,Q032,P.S. 032 State Street,342500010032,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",1925-07-01T00:00:00.000,Open,Q032,171-11 35 AVENUE,NY,1041224,218221,40.765459,-73.794323,407,19,114100,4052560001,QN51,Murray Hill,Debra Errico,Principal,718-463-3747,718-358-1622,25,Q825,COMMUNITY SCHOOL DISTRICT 25,"DIMANGO, DANIELLE",Field Support Center - Queens North,"PISACANO, MARY",School Support Team 3- Queens North,,,,,POINT (40.765459 -73.794323)
2019,331600860918,K648,Bedford Stuyvesant Collegiate Charter School,331600860918,Charter,General Academic,Secondary School,"05,06,07,08","05,06,07,08,09,10,11,12",2008-07-01T00:00:00.000,Open,K324,800 GATES AVENUE,NY,1003090,189930,40.68797,-73.932066,303,36,29300,3016360001,BK35,Stuyvesant Heights,Justin Pigeon,PRINCIPAL,718-669-7460,718-669-7771,16,,OFFICE OF CHARTER SCHOOLS,,,,,,,,,POINT (40.68797 -73.932066)
